-9.9723,-9.16305,-18.0547
-9.43106,-9.20953,-17.9271
-21.4217,-8.19826,-17.7991
-14.8781,-8.27703,-18.7011
-14.4752,-8.15943,-18.6121
-13.6338,-8.07803,-18.4413
-13.514,-7.85062,-18.4444
-13.0455,-7.85532,-18.3786
-12.313,-7.96884,-18.3185
-11.8327,-7.96939,-18.3049
-11.3535,-7.96923,-18.2941
-10.8761,-7.96802,-18.2801
-10.3703,-8.02127,-18.2512
-9.91023,-7.99258,-18.2102
-9.45632,-7.97596,-18.1416
-9.05653,-9.11444,-17.811
-9.04876,-8.33158,-17.9927
-8.46196,-8.04451,-17.8286
-8.4887,-9.02164,-17.5419
-14.2186,-7.98235,-18.5919
-18.7481,-6.84095,-17.7143
-18.5308,-7.55061,-17.5948
-18.0604,-6.72176,-17.998
-18.1004,-7.69664,-17.5798
-17.4401,-6.99496,-17.9055
-17.6257,-7.79269,-17.5193
-17.1332,-6.82541,-17.9384
-17.0709,-7.64612,-17.4995
-9.09561,-7.94995,-18.0616
-7.99846,-8.03974,-17.545
-21.4613,-6.87013,-17.6464
-18.8071,-6.60757,-17.6196
-16.4625,-6.87699,-17.7353
-13.4518,-6.6571,-18.629
-12.9662,-6.63981,-18.4914
-12.482,-6.64712,-18.4011
-11.8344,-6.72113,-18.334
-11.3544,-6.72221,-18.3116
-10.8753,-6.72317,-18.2948
-10.3985,-6.72392,-18.2747
-9.92585,-6.72451,-18.2429
-9.57177,-6.73899,-18.205
-9.1228,-6.59186,-18.1278
-8.80947,-6.65071,-18.0397
-8.42734,-6.76682,-17.8804
-7.92163,-6.78065,-17.5379
-16.1903,-6.69657,-17.7109
-15.7157,-6.27644,-17.6779
-21.0646,-5.40724,-17.7073
-18.2451,-5.69667,-17.7983
-18.534,-5.80385,-17.493
-16.3993,-6.28588,-17.9763
-13.1772,-5.49788,-18.7209
-12.8821,-5.43764,-18.6015
-12.4244,-5.42998,-18.4563
-12.0556,-5.45876,-18.3776
-11.5496,-5.5557,-18.3139
-10.8812,-5.48001,-18.2609
-10.413,-5.49257,-18.2321
-9.94329,-5.49322,-18.1887
-9.48758,-5.49631,-18.1233
-15.0942,-5.4073,-17.653
-8.78039,-5.42362,-17.9188
-8.41036,-5.4584,-17.7645
-8.06654,-5.48925,-17.5273
-12.3437,-4.1756,-18.4881
-9.23214,-5.40813,-18.0525
-17.5222,-4.25417,-17.737
-15.0929,-4.29271,-17.9958
-12.0837,-4.2274,-18.3776
-11.4675,-4.19701,-18.2106
-10.9003,-4.25469,-18.1408
-10.4262,-4.26282,-18.0941
-9.96737,-4.26886,-18.0425
-9.4486,-4.19045,-17.9387
-8.9025,-4.20168,-17.7878
-8.51289,-4.23408,-17.6057
-17.3631,-4.10475,-17.8373
-14.6825,-4.22554,-17.6631
-9.86138,-4.16915,-18.0097
-19.9174,-3.04419,-18.3912
-16.9673,-2.87032,-17.7062
-14.5997,-3.02773,-17.9524
-10.3434,-4.16218,-18.0671
-20.388,-3.00964,-18.1982
-20.8559,-3.01394,-18.0651
-14.7134,-2.90348,-18.0803
-11.7971,-2.75029,-18.3111
-21.4683,-3.03498,-17.9224
-21.9841,-2.96922,-17.8178
-16.784,-2.57519,-17.886
-14.254,-2.9543,-17.6247
-21.8485,-1.62989,-18.1197
-21.964,-1.83266,-18.0395
-16.6958,-1.95687,-17.9924
-14.1544,-1.8359,-17.9603
-22.4781,-1.71044,-17.8389
-16.8467,-1.61778,-17.8337
-11.4351,-1.5396,-18.1229
-22.4321,-0.55234,-17.9162
-17.1129,-0.877686,-17.99
-17.5311,-0.742299,-17.6923
-13.6868,-0.725454,-17.5804
-11.4788,-0.443529,-18.1625
-21.8795,-0.371535,-18.2365
-17.4325,-0.385277,-18.0522
-17.9877,-0.264506,-17.8187
-18.6608,0.728667,-17.924
-19.1859,0.701322,-17.614
-18.558,-0.220724,-17.5312
-21.7551,0.716051,-18.2599
-22.4224,0.831819,-17.6942
-19.1623,0.770015,-17.5799
-13.5745,0.780602,-17.7055
-11.5041,0.627461,-18.1309
-22.1874,1.04878,-17.7829
-21.481,1.67893,-18.1965
-21.8171,1.90567,-17.698
-18.402,1.74637,-17.7652
-18.0253,2.13156,-17.7465
-13.7029,2.21882,-17.8445
-21.5844,2.28277,-17.6607
-11.6466,2.27638,-17.6069
-21.1631,2.62619,-17.8932
-21.0838,2.79634,-17.7932
-17.5522,2.54374,-17.6783
-17.1084,3.03461,-17.8166
-11.8965,3.14009,-17.7405
-20.4915,3.26283,-17.8296
-20.1753,3.57939,-17.6873
-13.9335,2.75122,-17.9574
-19.4985,4.20041,-17.6906
-14.5461,3.58616,-17.857
-12.1375,3.75244,-17.8164
-19.0938,4.76635,-17.5905
-15.0965,4.12844,-17.6968
-12.3122,4.04754,-17.874
-18.9222,4.9061,-17.7808
-12.7449,4.60078,-17.6919
-18.2564,5.55094,-18.1005
-18.0649,6.15407,-17.7652
-13.5326,5.43239,-17.5575
-13.1031,4.94947,-17.8924
-14.2656,6.01289,-17.827
-17.7843,6.25589,-17.9007
